user_id,event_id,event_type,event_sub_event,event_average_rating,adjusted_attendance_rate,clicks,user_encoded,event_encoded,event_type_encoded,event_sub_event_encoded
UG2292R,E11T100,Nimbus,Technical,3.77,0.618,201.5,2265,65,2,3
UH6DEIK,E10R100,Webinar,Career,4.02,0.392,91.2,2418,58,8,0
UH6DEIK,E01R100,Webinar,Career,4.15,0.63,286.9,2418,4,8,0
UH6DEIK,E06R100,Webinar,Career,4.3,0.641,224.0,2418,34,8,0
UH6DEIK,E04C121,Poetry,Cultural,4.68,0.761,170.8,2418,19,3,2
UH6DEIK,E06C121,Poetry,Cultural,3.81,0.604,187.4,2418,31,3,2
UFM8GFX,E04M100,Sketching,Competition,3.84,0.525,131.7,2201,20,6,1
UFM8GFX,E08C100,Concerts,Cultural,4.54,0.508,81.8,2201,42,0,2
UFM8GFX,E05C100,Concerts,Cultural,3.84,0.611,113.2,2201,24,0,2
U8F22YH,E03C121,Poetry,Cultural,4.05,0.787,229.8,1159,13,3,2
U8F22YH,E09C100,Concerts,Cultural,3.81,0.291,14.2,1159,48,0,2
U8F22YH,E05R100,Webinar,Career,4.26,0.665,43.7,1159,28,8,0
U8F22YH,E08R100,Webinar,Career,3.59,0.343,23.3,1159,46,8,0
UYNKEWX,E04M100,Sketching,Competition,3.25,0.481,21.8,4810,20,6,1
UYNKEWX,E04C100,Concerts,Cultural,3.94,0.621,258.1,4810,18,0,2
UGVOAZT,E06T100,Nimbus,Technical,5.0,0.645,214.1,2372,35,2,3
U57TOQY,E05T100,Speed,Technical,3.24,0.807,147.5,744,29,7,3
U57TOQY,E02R100,Webinar,Career,4.38,0.372,38.4,744,10,8,0
UQWLZ0Z,E01M100,Sketching,Competition,3.59,0.589,152.6,3776,2,6,1
UTSUTDQ,E01M142,Poster Making,Competition,4.03,0.758,147.3,4139,3,4,1
UTSUTDQ,E06M100,Sketching,Competition,2.92,0.619,60.2,4139,32,6,1
ULYQA1O,E08R100,Webinar,Career,3.99,0.592,135.8,3086,46,8,0
ULYQA1O,E10M142,Poster Making,Competition,4.06,0.554,125.6,3086,57,4,1
UDJYCOV,E07M142,Poster Making,Competition,3.86,0.528,188.6,1930,39,4,1
UAAIBCI,E06C100,Concerts,Cultural,3.44,0.772,194.2,1446,30,0,2
UAAIBCI,E10M142,Poster Making,Competition,3.64,0.308,23.1,1446,57,4,1
UAAIBCI,E06T100,Reload,Technical,3.8,0.56,118.6,1446,35,5,3
UQQT6O3,E06T100,Speed,Technical,3.8,0.783,191.5,3759,35,7,3
UCG5780,E03R100,Webinar,Career,4.07,0.487,155.9,1764,16,8,0
UCG5780,E09M142,Poster Making,Competition,4.4,0.586,258.4,1764,51,4,1
UCQMYVR,E06C121,Poetry,Cultural,3.91,0.548,201.0,1806,31,3,2
UCQMYVR,E11M100,Sketching,Competition,3.73,0.595,57.3,1806,62,6,1
UCQMYVR,E02R100,Webinar,Career,4.1,0.525,30.5,1806,10,8,0
UZIXL0Y,E08R100,Webinar,Career,3.09,0.683,196.3,4927,46,8,0
ULMRB10,E03C100,Concerts,Cultural,3.92,0.596,17.7,3035,12,0,2
ULMRB10,E10T100,Nimbus,Technical,3.39,0.617,179.9,3035,59,2,3
ULMRB10,E07R100,Webinar,Career,3.98,0.681,282.7,3035,40,8,0
ULMRB10,E04C121,Poetry,Cultural,4.39,0.67,176.9,3035,19,3,2
UDP369M,E02R100,Webinar,Career,3.62,0.607,122.6,1955,10,8,0
UDP369M,E01C100,Concerts,Cultural,4.24,0.662,196.6,1955,0,0,2
UDP369M,E02C100,Concerts,Cultural,3.14,0.579,142.9,1955,6,0,2
UDP369M,E08R100,Webinar,Career,4.25,0.71,168.2,1955,46,8,0
U1KMP3Q,E05T100,Nimbus,Technical,3.47,0.57,283.0,232,29,2,3
U1KMP3Q,E08C100,Garba Night,Cultural,2.75,0.69,122.0,232,42,1,2
UEPC7AS,E08T100,Speed,Technical,3.23,0.883,288.7,2095,47,7,3
UEPC7AS,E05M100,Sketching,Competition,3.67,0.692,272.6,2095,26,6,1
UEPC7AS,E12T100,Reload,Technical,4.0,0.339,66.8,2095,71,5,3
UEPC7AS,E08M100,Sketching,Competition,3.82,0.518,30.1,2095,44,6,1
U5E78YN,E12C121,Poetry,Cultural,3.5,0.562,39.2,766,67,3,2
U5E78YN,E01R100,Webinar,Career,4.86,0.327,15.3,766,4,8,0
U5E78YN,E05C100,Concerts,Cultural,3.93,0.609,37.4,766,24,0,2
U5E78YN,E05R100,Webinar,Career,4.39,0.632,208.1,766,28,8,0
U5E78YN,E12R100,Webinar,Career,3.55,0.539,30.6,766,70,8,0
U23GCMV,E06T100,Nimbus,Technical,4.52,0.719,102.5,319,35,2,3
U23GCMV,E01C100,Concerts,Cultural,3.78,0.912,255.0,319,0,0,2
U23GCMV,E06R100,Webinar,Career,4.14,0.357,16.7,319,34,8,0
U23GCMV,E08M142,Poster Making,Competition,3.66,0.797,246.2,319,45,4,1
UPARTMN,E03M100,Sketching,Competition,4.08,0.442,91.7,3570,14,6,1
UPARTMN,E12C100,Concerts,Cultural,3.37,0.357,44.3,3570,66,0,2
UPARTMN,E04T100,Speed,Technical,4.24,0.664,212.1,3570,23,7,3
UPARTMN,E03R100,Webinar,Career,4.01,0.763,192.4,3570,16,8,0
UPARTMN,E12M100,Sketching,Competition,3.49,0.774,264.5,3570,68,6,1
UKLDLFO,E02M142,Poster Making,Competition,4.05,0.62,223.2,2894,9,4,1
UKLDLFO,E06R100,Webinar,Career,4.19,0.857,243.0,2894,34,8,0
UKLDLFO,E11C121,Poetry,Cultural,3.78,0.505,91.8,2894,61,3,2
UNY8SA3,E01M142,Poster Making,Competition,4.13,0.34,61.5,3375,3,4,1
UNY8SA3,E05C121,Poetry,Cultural,4.38,0.841,227.7,3375,25,3,2
UNY8SA3,E10R100,Webinar,Career,4.09,0.557,244.0,3375,58,8,0
UHXWN4D,E01C100,Garba Night,Cultural,3.51,0.647,297.2,2525,0,1,2
UHXWN4D,E09M142,Poster Making,Competition,4.29,0.565,129.7,2525,51,4,1
UHXWN4D,E09M100,Sketching,Competition,3.76,0.742,117.9,2525,50,6,1
US161T9,E01C121,Poetry,Cultural,3.81,0.828,235.2,3915,1,3,2
US161T9,E06C121,Poetry,Cultural,4.37,0.676,108.8,3915,31,3,2
US161T9,E04T100,Reload,Technical,3.69,0.622,279.9,3915,23,5,3
UUW1GDS,E05T100,Reload,Technical,4.17,0.643,258.9,4288,29,5,3
UUW1GDS,E11C100,Garba Night,Cultural,3.6,0.682,134.4,4288,60,1,2
UUW1GDS,E02R100,Webinar,Career,4.93,0.687,227.8,4288,10,8,0
UUW1GDS,E04C100,Garba Night,Cultural,3.69,0.576,228.8,4288,18,1,2
UHGIB6O,E05T100,Speed,Technical,4.18,0.647,39.9,2455,29,7,3
UHGIB6O,E09M100,Sketching,Competition,5.0,0.572,271.7,2455,50,6,1
UHGIB6O,E04C121,Poetry,Cultural,4.32,0.516,156.5,2455,19,3,2
UHGIB6O,E08M100,Sketching,Competition,5.0,0.808,249.7,2455,44,6,1
UHGIB6O,E09T100,Reload,Technical,3.41,0.586,102.8,2455,53,5,3
UIVCJAF,E07T100,Reload,Technical,4.43,0.906,269.7,2669,41,5,3
UIVCJAF,E05M142,Poster Making,Competition,3.39,0.467,122.9,2669,27,4,1
UIVCJAF,E02R100,Webinar,Career,3.61,0.402,13.1,2669,10,8,0
U55OAQA,E03R100,Webinar,Career,4.13,0.832,272.6,736,16,8,0
UY6CDNF,E05M142,Poster Making,Competition,4.51,0.349,36.5,4745,27,4,1
UY6CDNF,E01R100,Webinar,Career,4.02,0.572,102.6,4745,4,8,0
UI6QZ6N,E11C121,Poetry,Cultural,3.98,0.901,285.5,2569,61,3,2
UI6QZ6N,E06C100,Garba Night,Cultural,3.6,0.747,285.7,2569,30,1,2
UI6QZ6N,E06R100,Webinar,Career,3.66,0.501,176.3,2569,34,8,0
U57GR7G,E08R100,Webinar,Career,3.11,0.477,193.2,741,46,8,0
UZZBCCC,E06T100,Speed,Technical,4.36,0.436,140.0,4995,35,7,3
UZZBCCC,E04R100,Webinar,Career,3.72,0.459,95.0,4995,22,8,0
UZZBCCC,E07M142,Poster Making,Competition,3.58,0.715,105.3,4995,39,4,1
UUIMSXH,E11M142,Poster Making,Competition,4.0,0.51,205.0,4232,63,4,1
UUIMSXH,E09R100,Webinar,Career,3.91,0.709,228.2,4232,52,8,0
UUIMSXH,E12M100,Sketching,Competition,4.48,0.721,239.6,4232,68,6,1
UUIMSXH,E06T100,Nimbus,Technical,3.76,0.552,239.0,4232,35,2,3
UUIMSXH,E09T100,Nimbus,Technical,3.2,0.475,36.4,4232,53,2,3
U83A93H,E07T100,Speed,Technical,4.79,0.512,153.4,1117,41,7,3
U83A93H,E07C121,Poetry,Cultural,4.72,0.626,26.7,1117,37,3,2
U83A93H,E04T100,Nimbus,Technical,3.35,0.627,169.4,1117,23,2,3
U83A93H,E10R100,Webinar,Career,3.9,0.489,138.0,1117,58,8,0
USR7OLK,E02R100,Webinar,Career,4.29,0.861,267.4,4008,10,8,0
USR7OLK,E05R100,Webinar,Career,3.88,0.49,111.8,4008,28,8,0
USR7OLK,E07T100,Nimbus,Technical,3.62,0.658,43.9,4008,41,2,3
USR7OLK,E05R100,Webinar,Career,4.11,0.379,51.5,4008,28,8,0
UAJZJEE,E05R100,Webinar,Career,4.17,0.739,230.8,1482,28,8,0
UAJZJEE,E05C100,Garba Night,Cultural,4.49,0.844,189.3,1482,24,1,2
UAJZJEE,E09T100,Reload,Technical,5.0,0.366,39.3,1482,53,5,3
UAJZJEE,E02R100,Webinar,Career,3.99,0.487,34.4,1482,10,8,0
ULIWLX6,E09T100,Speed,Technical,4.28,0.546,213.3,3023,53,7,3
ULIWLX6,E10C121,Poetry,Cultural,4.55,0.554,31.1,3023,55,3,2
ULIWLX6,E12M142,Poster Making,Competition,3.91,0.814,248.3,3023,69,4,1
U1U3LDP,E02T100,Speed,Technical,4.18,0.779,214.8,277,11,7,3
U1U3LDP,E11C100,Garba Night,Cultural,4.1,0.605,33.6,277,60,1,2
U1U3LDP,E08T100,Speed,Technical,3.84,0.536,34.6,277,47,7,3
UQVFVRL,E11M100,Sketching,Competition,4.8,0.604,296.1,3772,62,6,1
UQVFVRL,E09R100,Webinar,Career,3.32,0.532,118.5,3772,52,8,0
UQVFVRL,E10T100,Speed,Technical,3.91,0.587,117.5,3772,59,7,3
UTGFY2V,E01M100,Sketching,Competition,3.98,0.867,245.7,4090,2,6,1
UTGFY2V,E08C121,Poetry,Cultural,2.98,0.788,284.7,4090,43,3,2
UTYL8PN,E04R100,Webinar,Career,3.77,0.59,295.9,4164,22,8,0
UTYL8PN,E08C100,Garba Night,Cultural,4.81,0.527,228.5,4164,42,1,2
UTYL8PN,E01R100,Webinar,Career,3.46,0.498,119.1,4164,4,8,0
UCXRINE,E12C100,Concerts,Cultural,4.01,0.613,34.2,1841,66,0,2
UCXRINE,E07T100,Nimbus,Technical,4.02,0.555,235.4,1841,41,2,3
UCXRINE,E07R100,Webinar,Career,3.94,0.497,171.9,1841,40,8,0
U4WQ6B2,E02M100,Sketching,Competition,4.17,0.764,133.0,702,8,6,1
U4WQ6B2,E12T100,Speed,Technical,4.6,0.797,272.8,702,71,7,3
U4WQ6B2,E08M142,Poster Making,Competition,4.0,0.614,42.2,702,45,4,1
U4WQ6B2,E06T100,Speed,Technical,3.47,0.533,152.9,702,35,7,3
U4WQ6B2,E11R100,Webinar,Career,4.93,0.325,13.3,702,64,8,0
UMDRX2L,E03M142,Poster Making,Competition,4.44,0.68,145.9,3140,15,4,1
UMDRX2L,E01T100,Speed,Technical,3.49,0.409,26.3,3140,5,7,3
UMDRX2L,E11C121,Poetry,Cultural,4.32,0.365,44.5,3140,61,3,2
UMDRX2L,E10M142,Poster Making,Competition,3.98,0.427,44.1,3140,57,4,1
UMDRX2L,E01T100,Speed,Technical,4.26,0.482,198.3,3140,5,7,3
U8RR1UV,E09C100,Concerts,Cultural,4.63,0.686,226.4,1214,48,0,2
U8RR1UV,E06R100,Webinar,Career,5.0,0.805,179.2,1214,34,8,0
U8RR1UV,E07M142,Poster Making,Competition,4.32,0.597,289.0,1214,39,4,1
UX8VRSJ,E04M142,Poster Making,Competition,4.07,0.504,118.7,4617,21,4,1
UX8VRSJ,E03R100,Webinar,Career,3.48,0.597,92.9,4617,16,8,0
UX8VRSJ,E12M100,Sketching,Competition,3.23,0.835,261.9,4617,68,6,1
U5A0Q13,E11T100,Speed,Technical,4.06,0.529,74.8,753,65,7,3
U5A0Q13,E11C100,Concerts,Cultural,4.87,0.954,289.3,753,60,0,2
UH6QJO1,E02M142,Poster Making,Competition,4.64,0.424,13.5,2424,9,4,1
UH6QJO1,E09R100,Webinar,Career,3.96,0.788,291.3,2424,52,8,0
UH6QJO1,E01M142,Poster Making,Competition,3.28,0.342,22.5,2424,3,4,1
UH6QJO1,E03R100,Webinar,Career,4.66,0.701,268.4,2424,16,8,0
UEBNO8B,E04C100,Concerts,Cultural,4.42,0.62,163.0,2035,18,0,2
UEBNO8B,E10C100,Concerts,Cultural,3.77,0.816,298.0,2035,54,0,2
UEBNO8B,E05M100,Sketching,Competition,4.41,0.33,31.4,2035,26,6,1
UJY50C3,E11M142,Poster Making,Competition,3.79,0.488,170.6,2808,63,4,1
UJY50C3,E08T100,Speed,Technical,4.57,0.914,291.1,2808,47,7,3
UJY50C3,E07M100,Sketching,Competition,3.64,0.5,161.7,2808,38,6,1
UJY50C3,E08T100,Speed,Technical,4.03,0.749,192.5,2808,47,7,3
URRZ20D,E09R100,Webinar,Career,4.27,0.72,211.8,3892,52,8,0
URRZ20D,E10T100,Nimbus,Technical,3.06,0.507,141.8,3892,59,2,3
URRZ20D,E11C121,Poetry,Cultural,2.64,0.622,192.0,3892,61,3,2
URRZ20D,E08M100,Sketching,Competition,3.64,0.763,179.5,3892,44,6,1
URRZ20D,E12R100,Webinar,Career,2.95,0.662,271.3,3892,70,8,0
U6BL5CE,E01T100,Reload,Technical,3.87,0.392,23.2,895,5,5,3
U6BL5CE,E10R100,Webinar,Career,4.18,0.651,91.5,895,58,8,0
U6BL5CE,E01M142,Poster Making,Competition,4.84,0.635,285.6,895,3,4,1
U6BL5CE,E01T100,Reload,Technical,4.49,0.729,268.2,895,5,5,3
UZH8EEF,E10T100,Speed,Technical,4.42,0.424,142.1,4916,59,7,3
UZH8EEF,E10T100,Speed,Technical,4.38,0.494,189.8,4916,59,7,3
UZH8EEF,E08C100,Concerts,Cultural,3.94,0.636,90.4,4916,42,0,2
UZWTVPL,E07T100,Nimbus,Technical,3.86,0.631,64.6,4984,41,2,3
UZWTVPL,E12R100,Webinar,Career,3.84,0.671,144.5,4984,70,8,0
U1A53QA,E09T100,Speed,Technical,3.87,0.764,112.5,181,53,7,3
U1A53QA,E05M100,Sketching,Competition,4.89,0.539,179.3,181,26,6,1
U1A53QA,E08R100,Webinar,Career,3.79,0.408,32.5,181,46,8,0
UPF2T9L,E01C100,Concerts,Cultural,4.91,0.614,292.6,3588,0,0,2
UDZR2RS,E01T100,Nimbus,Technical,3.41,0.59,296.0,1991,5,2,3
U2814O8,E09M100,Sketching,Competition,3.84,0.644,212.5,336,50,6,1
U2814O8,E05C121,Poetry,Cultural,4.33,0.63,165.5,336,25,3,2
U2814O8,E09C100,Garba Night,Cultural,4.23,0.38,99.8,336,48,1,2
U2814O8,E04C100,Concerts,Cultural,5.0,0.72,246.0,336,18,0,2
U2814O8,E06R100,Webinar,Career,4.36,0.633,208.6,336,34,8,0
UHYZJAG,E06M100,Sketching,Competition,3.74,0.441,57.2,2529,32,6,1
UOIDUEE,E04T100,Nimbus,Technical,4.18,0.896,274.2,3457,23,2,3
UOIDUEE,E02C100,Concerts,Cultural,4.54,0.765,248.5,3457,6,0,2
UINK1DT,E07T100,Speed,Technical,3.23,0.712,285.4,2640,41,7,3
UINK1DT,E05M142,Poster Making,Competition,4.16,0.512,220.5,2640,27,4,1
UINK1DT,E10T100,Reload,Technical,2.97,0.569,187.9,2640,59,5,3
UINK1DT,E01T100,Reload,Technical,4.48,0.595,131.3,2640,5,5,3
UINK1DT,E08R100,Webinar,Career,4.74,0.798,280.5,2640,46,8,0
ULCMLZD,E05T100,Nimbus,Technical,3.67,0.876,261.2,3001,29,2,3
ULCMLZD,E09R100,Webinar,Career,3.82,0.455,23.1,3001,52,8,0
UFIB150,E07T100,Nimbus,Technical,3.89,0.673,17.6,2194,41,2,3
UAIGVSK,E08C100,Garba Night,Cultural,4.01,0.519,119.2,1478,42,1,2
UAIGVSK,E09M142,Poster Making,Competition,3.47,0.656,245.1,1478,51,4,1
UAIGVSK,E06R100,Webinar,Career,3.74,0.653,296.3,1478,34,8,0
UAIGVSK,E11M142,Poster Making,Competition,4.65,0.64,53.6,1478,63,4,1
U5S64OK,E01C121,Poetry,Cultural,3.98,0.57,182.3,828,1,3,2
U5S64OK,E07C100,Concerts,Cultural,3.75,0.772,120.5,828,36,0,2
URKST7V,E11T100,Reload,Technical,3.65,0.879,291.3,3858,65,5,3
URKST7V,E02C100,Concerts,Cultural,3.93,0.813,254.2,3858,6,0,2
UPG2R8V,E12C100,Concerts,Cultural,3.73,0.91,253.1,3591,66,0,2
UPG2R8V,E06R100,Webinar,Career,3.68,0.743,145.9,3591,34,8,0
UPG2R8V,E07R100,Webinar,Career,4.47,0.663,130.3,3591,40,8,0
UPG2R8V,E12C121,Poetry,Cultural,3.53,0.628,89.3,3591,67,3,2
U4JP5X9,E09C121,Poetry,Cultural,4.86,0.612,26.3,642,49,3,2
U4JP5X9,E09M142,Poster Making,Competition,3.82,0.855,260.8,642,51,4,1
UJ608K1,E01R100,Webinar,Career,4.34,0.769,245.7,2707,4,8,0
UGKAVPK,E11R100,Webinar,Career,3.32,0.608,299.9,2320,64,8,0
UGKAVPK,E06T100,Reload,Technical,3.86,0.929,299.0,2320,35,5,3
UGKAVPK,E04T100,Speed,Technical,3.74,0.804,171.1,2320,23,7,3
UGKAVPK,E05T100,Reload,Technical,4.22,0.742,233.0,2320,29,5,3
U5GANK8,E08R100,Webinar,Career,4.35,0.739,284.0,776,46,8,0
U5GANK8,E05T100,Nimbus,Technical,3.5,0.843,256.4,776,29,2,3
UQPE2QA,E08C100,Concerts,Cultural,3.59,0.613,81.7,3752,42,0,2
UQPE2QA,E12R100,Webinar,Career,4.13,0.457,140.7,3752,70,8,0
UQPE2QA,E06R100,Webinar,Career,4.38,0.515,47.5,3752,34,8,0
U1Y4X57,E08C100,Garba Night,Cultural,4.96,0.797,286.7,295,42,1,2
U2JWBMS,E07R100,Webinar,Career,4.44,0.546,185.8,385,40,8,0
U2JWBMS,E01M142,Poster Making,Competition,3.81,0.587,76.3,385,3,4,1
U2JWBMS,E03M100,Sketching,Competition,3.33,0.622,204.8,385,14,6,1
U2JWBMS,E02T100,Speed,Technical,3.57,0.816,189.3,385,11,7,3
U67X4LR,E09T100,Reload,Technical,3.78,0.647,113.9,879,53,5,3
U67X4LR,E06C100,Garba Night,Cultural,4.38,0.468,42.9,879,30,1,2
U3IC4UO,E04T100,Speed,Technical,3.95,0.587,204.8,502,23,7,3
U3IC4UO,E02R100,Webinar,Career,3.54,0.751,160.9,502,10,8,0
UOAGD5E,E01R100,Webinar,Career,4.0,0.806,234.0,3426,4,8,0
UOAGD5E,E01C100,Concerts,Cultural,4.05,0.45,160.8,3426,0,0,2
UOAGD5E,E12M142,Poster Making,Competition,4.55,0.76,257.1,3426,69,4,1
UOAGD5E,E06C100,Garba Night,Cultural,4.49,0.817,170.1,3426,30,1,2
UUWH8CI,E01M142,Poster Making,Competition,4.14,0.616,172.7,4290,3,4,1
UUWH8CI,E06R100,Webinar,Career,3.89,0.592,264.2,4290,34,8,0
UUWH8CI,E04M100,Sketching,Competition,4.73,0.597,127.0,4290,20,6,1
UUWH8CI,E02C100,Concerts,Cultural,3.22,0.467,48.9,4290,6,0,2
ULMJ5CN,E04C100,Garba Night,Cultural,4.1,0.478,18.3,3031,18,1,2
ULMJ5CN,E04T100,Nimbus,Technical,4.28,0.801,229.0,3031,23,2,3
ULMJ5CN,E02R100,Webinar,Career,3.36,0.844,189.9,3031,10,8,0
ULMJ5CN,E09C100,Garba Night,Cultural,3.72,0.729,214.2,3031,48,1,2
UFGVC60,E08R100,Webinar,Career,4.38,0.638,71.8,2188,46,8,0
UFGVC60,E12C100,Garba Night,Cultural,3.99,0.594,49.5,2188,66,1,2
UFGVC60,E08C100,Concerts,Cultural,4.05,0.585,14.2,2188,42,0,2
UFGVC60,E07R100,Webinar,Career,3.54,0.679,111.7,2188,40,8,0
UFGVC60,E03C121,Poetry,Cultural,4.43,0.779,181.1,2188,13,3,2
UH2SL9K,E11T100,Speed,Technical,4.07,0.44,123.8,2400,65,7,3
UH2SL9K,E01M142,Poster Making,Competition,5.0,0.565,136.9,2400,3,4,1
UH2SL9K,E06R100,Webinar,Career,3.67,0.859,272.2,2400,34,8,0
UH2SL9K,E07M100,Sketching,Competition,4.43,0.728,111.0,2400,38,6,1
U3E6TFN,E02C121,Poetry,Cultural,4.29,0.763,159.1,485,7,3,2
U3E6TFN,E08C100,Garba Night,Cultural,4.38,0.767,237.3,485,42,1,2
U3E6TFN,E06M100,Sketching,Competition,4.26,0.448,125.0,485,32,6,1
U9LFOUZ,E08C121,Poetry,Cultural,4.34,0.838,190.4,1329,43,3,2
U9LFOUZ,E09T100,Speed,Technical,3.84,0.756,260.1,1329,53,7,3
U9LFOUZ,E06R100,Webinar,Career,4.35,0.81,285.4,1329,34,8,0
U9LFOUZ,E10R100,Webinar,Career,3.98,0.695,52.7,1329,58,8,0
U9LFOUZ,E10C100,Concerts,Cultural,3.31,0.607,278.7,1329,54,0,2
UOIOV4K,E06M142,Poster Making,Competition,3.19,0.428,152.7,3460,33,4,1
U2610LG,E05M142,Poster Making,Competition,3.76,0.484,84.9,328,27,4,1
U2610LG,E06R100,Webinar,Career,4.99,0.453,143.1,328,34,8,0
U2610LG,E08M142,Poster Making,Competition,3.13,0.623,294.2,328,45,4,1
U2610LG,E02R100,Webinar,Career,4.08,0.512,152.9,328,10,8,0
U2610LG,E08T100,Speed,Technical,4.62,0.547,105.3,328,47,7,3
U1MFOW7,E09C100,Garba Night,Cultural,4.19,0.813,193.7,242,48,1,2
U1MFOW7,E12C100,Garba Night,Cultural,4.67,0.555,79.6,242,66,1,2
U1MFOW7,E06T100,Nimbus,Technical,3.26,0.485,32.0,242,35,2,3
UGNF6NI,E03M100,Sketching,Competition,3.69,0.501,47.4,2332,14,6,1
UGNF6NI,E08M142,Poster Making,Competition,4.03,0.395,47.1,2332,45,4,1
UGNF6NI,E11R100,Webinar,Career,4.41,0.494,54.1,2332,64,8,0
UGNF6NI,E05C121,Poetry,Cultural,4.0,0.35,50.3,2332,25,3,2
UGNF6NI,E04R100,Webinar,Career,3.63,0.843,195.9,2332,22,8,0
UBC2LMO,E09T100,Speed,Technical,4.66,0.664,62.7,1607,53,7,3
UBC2LMO,E09T100,Reload,Technical,4.82,0.454,110.2,1607,53,5,3
UBC2LMO,E09M142,Poster Making,Competition,4.75,0.619,270.1,1607,51,4,1
USBEIF5,E03C100,Garba Night,Cultural,3.46,0.583,147.4,3955,12,1,2
UU7O16M,E02C100,Garba Night,Cultural,3.84,0.662,203.6,4190,6,1,2
UU7O16M,E05R100,Webinar,Career,3.68,0.626,60.0,4190,28,8,0
UU7O16M,E07R100,Webinar,Career,4.53,0.345,65.8,4190,40,8,0
UU7O16M,E06M142,Poster Making,Competition,4.52,0.502,21.9,4190,33,4,1
UU7O16M,E11R100,Webinar,Career,4.01,0.443,59.0,4190,64,8,0
ULZ2JAR,E05M142,Poster Making,Competition,3.8,0.469,90.8,3087,27,4,1
U3JR7N7,E02T100,Reload,Technical,3.98,0.718,61.3,510,11,5,3
U3JR7N7,E05M142,Poster Making,Competition,3.57,0.58,35.7,510,27,4,1
U3JR7N7,E07R100,Webinar,Career,4.42,0.358,45.0,510,40,8,0
U3JR7N7,E11T100,Nimbus,Technical,3.97,0.761,143.6,510,65,2,3
U3JR7N7,E10M142,Poster Making,Competition,4.11,0.594,69.8,510,57,4,1
UIC175O,E12T100,Nimbus,Technical,3.79,0.424,115.6,2596,71,2,3
UIC175O,E01R100,Webinar,Career,4.5,0.515,156.0,2596,4,8,0
UIC175O,E07M100,Sketching,Competition,4.95,0.844,210.2,2596,38,6,1
UT0IFJC,E03T100,Reload,Technical,3.92,0.614,21.4,4036,17,5,3
UT0IFJC,E03M142,Poster Making,Competition,4.29,0.527,241.8,4036,15,4,1
U2CEIM2,E03R100,Webinar,Career,3.8,0.615,192.1,353,16,8,0
UUQERPE,E01C100,Garba Night,Cultural,2.91,0.641,33.7,4266,0,1,2
UUQERPE,E02R100,Webinar,Career,4.49,0.605,263.3,4266,10,8,0
UUQERPE,E10C121,Poetry,Cultural,4.11,0.934,277.1,4266,55,3,2
UUQERPE,E03R100,Webinar,Career,5.0,0.466,27.7,4266,16,8,0
UUQERPE,E11M142,Poster Making,Competition,3.76,0.503,90.3,4266,63,4,1
UVBGB6D,E01C121,Poetry,Cultural,3.78,0.571,243.8,4352,1,3,2
UVBGB6D,E02M142,Poster Making,Competition,3.91,0.645,227.0,4352,9,4,1
UN8NMYW,E12R100,Webinar,Career,4.3,0.615,63.5,3269,70,8,0
UN8NMYW,E03C100,Concerts,Cultural,3.36,0.343,70.7,3269,12,0,2
UN8NMYW,E08R100,Webinar,Career,4.7,0.573,117.4,3269,46,8,0
UN8NMYW,E03M142,Poster Making,Competition,4.26,0.446,150.5,3269,15,4,1
UN8NMYW,E06M100,Sketching,Competition,4.61,0.844,189.3,3269,32,6,1
UUH4H05,E06C100,Garba Night,Cultural,4.27,0.51,117.0,4222,30,1,2
UUH4H05,E07C100,Garba Night,Cultural,3.32,0.636,144.1,4222,36,1,2
U5K658G,E08C121,Poetry,Cultural,3.44,0.672,226.8,795,43,3,2
U5K658G,E10C121,Poetry,Cultural,4.98,0.529,20.6,795,55,3,2
U5K658G,E07C100,Concerts,Cultural,4.09,0.643,83.2,795,36,0,2
U5K658G,E01T100,Speed,Technical,3.23,0.732,216.9,795,5,7,3
U5K658G,E07C100,Concerts,Cultural,4.12,0.731,269.6,795,36,0,2
UJZ2ZK7,E03T100,Reload,Technical,3.64,0.553,158.4,2812,17,5,3
UJZ2ZK7,E11C121,Poetry,Cultural,3.92,0.706,164.3,2812,61,3,2
UJZ2ZK7,E01C100,Garba Night,Cultural,4.2,0.396,41.1,2812,0,1,2
U74P24R,E03C100,Garba Night,Cultural,3.35,0.757,139.7,1013,12,1,2
UEUFM2M,E02M142,Poster Making,Competition,4.61,0.615,164.5,2111,9,4,1
UEUFM2M,E02C100,Concerts,Cultural,3.45,0.437,80.3,2111,6,0,2
UEUFM2M,E04T100,Speed,Technical,3.75,0.41,88.1,2111,23,7,3
UEUFM2M,E09T100,Speed,Technical,3.62,0.407,119.4,2111,53,7,3
UWRUE5E,E01M142,Poster Making,Competition,4.3,0.482,15.8,4557,3,4,1
U7DRWTC,E10M100,Sketching,Competition,4.21,0.629,103.4,1033,56,6,1
U81YO72,E08T100,Nimbus,Technical,4.0,0.637,71.3,1111,47,2,3
U81YO72,E08R100,Webinar,Career,3.56,0.728,105.0,1111,46,8,0
U81YO72,E08R100,Webinar,Career,3.55,0.505,44.7,1111,46,8,0
U81YO72,E01C100,Concerts,Cultural,3.72,0.694,268.3,1111,0,0,2
U89QU0K,E05M100,Sketching,Competition,3.95,0.598,182.1,1131,26,6,1
U89QU0K,E08M100,Sketching,Competition,3.47,0.638,206.9,1131,44,6,1
UKTWX08,E06T100,Speed,Technical,5.0,0.587,238.9,2918,35,7,3
